(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0CC3M934X,B00E5MZZ3G,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,sbb015-2XL,26,0,0.03%,0.00%,39,0,0.03%,0.00%,71.05%,0.00%,2,0,7.69%,0.00%,$63.90,$0.00,2,0
B00EOYR6VO,B00EOYR6VO,How I Met Your Mother Rubber Duck Barney Stinson Costume Fancy Dress Suit Up Tie,ducktie,41,0,0.05%,0.00%,57,0,0.05%,0.00%,89.47%,0.00%,3,0,7.32%,0.00%,$17.85,$0.00,2,0
B07CGRM51M,B00EVYMKJU,Disney Monsters University OK Oozma Kappa Member Adult Green T-Shirt (Adult Medium),monstersinc003-M,27,0,0.03%,0.00%,29,0,0.03%,0.00%,96.43%,0.00%,2,0,7.41%,0.00%,$39.90,$0.00,2,0
B00FH80GT0,B00FH80GT0,Tuxedo Tux Adult Green Inflatable Chub Suit ® Costume,chubsuitcostume002-green,69,4,0.08%,0.41%,91,4,0.08%,0.30%,85.71%,50.00%,2,0,2.90%,0.00%,$39.90,$0.00,2,0
B08CBHLQGP,B00FH80JOM,Tuxedo Tux Adult Royal Blue Inflatable Chub Suit ® Costume,chubsuitcostume002-rylblue,245,2,0.28%,0.20%,305,3,0.27%,0.23%,95.41%,100.00%,2,0,0.82%,0.00%,$47.90,$0.00,2,0
B07C58YG3R,B00FI3OMJO,Jeffrey The Dude Zip Up Costume Cardigan Sweater,bigl032-M,20,0,0.02%,0.00%,29,0,0.03%,0.00%,93.10%,0.00%,2,0,10.00%,0.00%,$135.90,$0.00,2,0
B09542LZPC,B00FQLZKIK,"Ripple Junction Average Joes Dodgeball Costume 2 Pcs - Adult Yellow Jersey from Dodgeball Movie | Halloween Costume for Men & Women | Cosplay, Roleplay, Comic Con & Halloween Sports Costume",dodgeball003-FBA-XS,16,0,0.02%,0.00%,18,0,0.02%,0.00%,88.24%,0.00%,2,0,12.50%,0.00%,$101.98,$0.00,2,0
B00FT6HRRO,B00FT6HXWI,Monsters University Roar Omega Roar Adult Dark Red T-Shirt (Adult Large),monstersinc009-L,14,0,0.02%,0.00%,16,0,0.01%,0.00%,87.50%,0.00%,2,0,14.29%,0.00%,$39.90,$0.00,2,0
B00FT6HRRO,B00FT6HYT0,Monsters University Roar Omega Roar Adult Dark Red T-Shirt (Adult X-Large),monstersinc009-XL,17,0,0.02%,0.00%,17,0,0.02%,0.00%,100.00%,0.00%,2,0,11.76%,0.00%,$39.90,$0.00,2,0
B07BTQNG2Z,B00FXSLNLO,Napoleon Dynamite Vote for Pedro T-Shirt (Medium) White,pedro001-M,33,0,0.04%,0.00%,41,0,0.04%,0.00%,92.31%,0.00%,2,0,6.06%,0.00%,$43.90,$0.00,2,0
B07BV15X7N,B00FZ3LSDU,"Power Rangers Baby Ranger Costume Romper Onesie (0-6 Months, Blue)",powerrangers018blue-0/6,57,0,0.07%,0.00%,63,0,0.06%,0.00%,100.00%,0.00%,2,0,3.51%,0.00%,$39.90,$0.00,2,0
B07BV15X7N,B00FZ3LUQ0,Power Rangers Red Baby Ranger Costume Romper Onesie (12-18 Months),powerrangers018red-12/18,25,1,0.03%,0.10%,28,1,0.02%,0.08%,100.00%,100.00%,2,0,8.00%,0.00%,$39.90,$0.00,2,0
B07BV15X7N,B00GABP1RK,"Power Rangers Baby Ranger Costume Romper Onesie (18-24 Months, Yellow)",powerrangers018yellow-18/24,28,0,0.03%,0.00%,38,0,0.03%,0.00%,94.74%,0.00%,2,0,7.14%,0.00%,$39.90,$0.00,2,0
B07BV15X7N,B00GABP1SO,"Power Rangers Baby Ranger Costume Romper Onesie (0-6 Months, Yellow)",powerrangers018yellow-0/6,73,0,0.08%,0.00%,86,0,0.08%,0.00%,96.15%,0.00%,2,0,2.74%,0.00%,$39.90,$0.00,2,0
B07BJB2NYL,B00I8UG6ZM,Dr. Seuss Oversized Cat in The Hat Turquoise Blue Juniors T-Shirt Tee (Juniors XX-Large),drseuss015-XXL,39,0,0.04%,0.00%,76,0,0.07%,0.00%,97.30%,0.00%,2,0,5.13%,0.00%,$45.90,$0.00,2,0
B07C9RZ551,B00IAZ13E4,Archer I'd Do Me Adult Silver T-Shirt (Adult XX-Large),archer002Silver-XXL,7,0,0.01%,0.00%,9,0,0.01%,0.00%,87.50%,0.00%,2,0,28.57%,0.00%,$43.90,$0.00,2,0
B07CKNSJPS,B00JHLXMQC,Fifth Sun NASA Logo Adult Black T-Shirt (Adult Small),nasa002-S,43,0,0.05%,0.00%,53,0,0.05%,0.00%,53.49%,0.00%,2,0,4.65%,0.00%,$33.90,$0.00,2,0
B07CRCX3L4,B00JZZI36Y,The Big Bang Theory Sheldon Bats Adult Green T-Shirt (Adult XX-Large),bigbang072-XXL,5,0,0.01%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,2,0,40.00%,0.00%,$39.90,$0.00,2,0
B07CRCX3L4,B00JZZI3QY,The Big Bang Theory Sheldon Bats Adult Green T-Shirt (Adult X-Large),bigbang072-XL,63,0,0.07%,0.00%,72,0,0.06%,0.00%,92.96%,0.00%,2,0,3.17%,0.00%,$39.90,$0.00,2,0
B07CRCX3L4,B00JZZI53A,The Big Bang Theory Sheldon Bats Adult Green T-Shirt (Adult Medium),bigbang072-M,19,0,0.02%,0.00%,23,0,0.02%,0.00%,95.45%,0.00%,2,0,10.53%,0.00%,$39.90,$0.00,2,0
B07C87QPG7,B00NMSYZLM,Mermaid Tail Blue Fin Costume (XXL),mermaidfin001BLUE-XXL,32,1,0.04%,0.10%,38,2,0.03%,0.15%,100.00%,100.00%,2,1,6.25%,100.00%,$39.70,$19.75,2,1
B07C87QPG7,B00NMSZ2P0,Mermaid Tail Black Fin Costume (S/M),mermaidfin001BLACK-S/M,125,3,0.14%,0.31%,158,3,0.14%,0.23%,99.28%,100.00%,2,0,1.60%,0.00%,$39.90,$0.00,2,0
B07C8BRCYY,B00NO5ERLG,Captain America Shield Adult Navy Performance T-Shirt (Adult Large),captamerica031-L,24,0,0.03%,0.00%,33,0,0.03%,0.00%,100.00%,0.00%,2,0,8.33%,0.00%,$39.90,$0.00,2,0
B07BTS225F,B00O18BESO,Reversible Adult Black and Red Superhero Costume Cape (Adult),superherocape002ADULTblk-red,29,0,0.03%,0.00%,33,0,0.03%,0.00%,96.77%,0.00%,2,0,6.90%,0.00%,$25.90,$0.00,2,0
B00O4R33J0,B00O18C1DQ,Reversible Child Red and Red Superhero Costume Cape (Child),superherocape002CHILDred-red,24,0,0.03%,0.00%,27,0,0.02%,0.00%,92.59%,0.00%,2,0,8.33%,0.00%,$15.90,$0.00,2,0
B07CLQK2JS,B00R20GCH6,I'm Hunting Cougars Adult Green T-Shirt,looneytunes027-M,2,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,$29.90,$0.00,2,0
B06ZY1Z4SF,B00U0HJVXK,Ripple Junction Caddyshack Bushwood Country Club Heather Red T-Shirt (Adult XXX-Large),caddy010-3X,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,2,0,100.00%,0.00%,$47.90,$0.00,2,0
B00U0HTJ2S,B00U0HTJ2S,Adult Unisex National Lampoon's Vacation Walley World Marty Moose Beanie Hat Red,VAWX2011-MooseHat,61,3,0.07%,0.31%,68,5,0.06%,0.38%,98.53%,100.00%,2,0,3.28%,0.00%,$29.90,$0.00,2,0
B07YZTT6F3,B00U0IHIG6,Ripple Junction The Big Lebowski Team Dude Bowling Gold Button-Down Shirt Costume (Adult Medium),bigldudecostume001-M,57,0,0.07%,0.00%,83,0,0.07%,0.00%,79.31%,0.00%,2,0,3.51%,0.00%,$79.90,$0.00,2,0
B07YZTT6F3,B00U0IHNDO,Ripple Junction The Big Lebowski Team Dude Bowling Gold Button-Down Shirt Costume (Adult XX-Large),bigldudecostume001-XXL,31,1,0.04%,0.10%,45,1,0.04%,0.08%,97.67%,100.00%,2,0,6.45%,0.00%,$79.90,$0.00,2,0
B00UM22VAI,B00UM294EE,"Disguise Women's Rainbow Dash Adult Costume Wings, Blue, One Size",85536-RDashWingsAd,50,0,0.06%,0.00%,67,0,0.06%,0.00%,98.51%,0.00%,2,0,4.00%,0.00%,$33.32,$0.00,2,0
B00YQ4DRBU,B00YQ4DTEU,Silicon Valley I Know HTML How to Meet Ladies Forest Green T-Shirt (Adult Medium),siliconvalley003-M,14,0,0.02%,0.00%,17,0,0.02%,0.00%,100.00%,0.00%,2,0,14.29%,0.00%,$39.90,$0.00,2,0
B07BSRMTMV,B012EEA9AK,Napoleon Dynamite Rex Kwon Do Black Polo T-Shirt (Adult X-Large),nap027-XL,20,3,0.02%,0.31%,21,3,0.02%,0.23%,95.24%,66.67%,2,0,10.00%,0.00%,$55.90,$0.00,2,0
B07BSRMTMV,B012EEAPXG,Napoleon Dynamite Rex Kwon Do Black Polo T-Shirt (Adult XX-Large),nap027-XXL,12,0,0.01%,0.00%,18,0,0.02%,0.00%,94.44%,0.00%,2,0,16.67%,0.00%,$55.90,$0.00,2,0
B013KSH8PS,B013KSH8PS,Pretty Woman Costume Dress,prettywomandress,113,3,0.13%,0.31%,140,3,0.12%,0.23%,96.43%,100.00%,2,0,1.77%,0.00%,$79.90,$0.00,2,0
B0147HQ3WA,B0145Q36OQ,Where's Waldo DELUXE Costume Set (Adult X-Large),waldocostumeDELUXE-FBA-XL,18,1,0.02%,0.10%,30,1,0.03%,0.08%,67.86%,0.00%,2,0,11.11%,0.00%,$59.90,$0.00,2,0
B0147HQ3WA,B0145Q38M6,Where's Waldo Deluxe Costume Set (Adult Large),waldocostumeDELUXE-FBA-L,37,1,0.04%,0.10%,48,1,0.04%,0.08%,93.02%,100.00%,2,0,5.41%,0.00%,$59.90,$0.00,2,0
B07BZM5RL8,B014LRDFDG,Marvel Incredible Hulk Sublimated Long Sleeve Costume T-Shirt (Adult X-Large) Multi,incredhulk013-XL,28,0,0.03%,0.00%,40,0,0.04%,0.00%,97.44%,0.00%,2,0,7.14%,0.00%,$59.90,$0.00,2,0
B07BNJCCVN,B01596A6XA,Sheriff Woody Cowboy Costume Shirt (XX-Large) Multicolored,woodycostumeshirt-FBA-XXL,22,0,0.03%,0.00%,24,0,0.02%,0.00%,95.24%,0.00%,2,0,9.09%,0.00%,$61.90,$0.00,2,0
B016J36LUY,B016J36ZBY,Dr. Seuss Grinch As Santa Next to Tree Long Sleeve Off-White Ugly Christmas Sweater (Adult X-Large),DS197-UglySweater-XL,13,0,0.01%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,2,0,15.38%,0.00%,$109.98,$0.00,2,0
B07BSTHY1T,B01BKOJED8,Mash Men's M.A.S.H. 4077th Red Cross T-Shirt Military Green M,mash003-M,30,0,0.03%,0.00%,36,0,0.03%,0.00%,91.18%,0.00%,2,0,6.67%,0.00%,$43.90,$0.00,2,0
B07CR1F94G,B01IC2QU4C,Bioworld Suicide Squad Harley Quinn Women's Costume Bomber Jacket (Small),suicidesquad010-S,90,0,0.10%,0.00%,124,0,0.11%,0.00%,98.33%,0.00%,2,0,2.22%,0.00%,$119.98,$0.00,2,0
B01J6J58SO,B01J6J58K2,M&M's Chocolate Candy Character Face Red T-Shirt (Juniors X-Large),mm003JRSred-XL,22,1,0.03%,0.10%,27,1,0.02%,0.08%,100.00%,100.00%,2,0,9.09%,0.00%,$47.90,$0.00,2,0
B01J6J58SO,B01J6J5HYY,M&M's Chocolate Candy Character Face Green T-Shirt (Juniors XX-Large),mm003JRSgreen-XXL,45,1,0.05%,0.10%,55,2,0.05%,0.15%,98.08%,100.00%,2,0,4.44%,0.00%,$47.90,$0.00,2,0
B01J6J58SO,B01J6J5JRE,M&M's Chocolate Candy Character Face Red T-Shirt (Juniors Large),mm003JRSred-L,43,1,0.05%,0.10%,53,1,0.05%,0.08%,100.00%,100.00%,4,0,9.30%,0.00%,$95.80,$0.00,2,0
B01J6J58SO,B01J6J5L7M,M&M's Chocolate Candy Character Face Orange T-Shirt (Juniors XX-Large),mm003JRSorange-XXL,23,0,0.03%,0.00%,28,0,0.02%,0.00%,100.00%,0.00%,2,0,8.70%,0.00%,$47.90,$0.00,2,0
B01J6J58SO,B01J6J5PV4,M&M's Chocolate Candy Character Face Blue T-Shirt,mm003JRSblue-M,24,1,0.03%,0.10%,25,2,0.02%,0.15%,95.45%,100.00%,2,1,8.33%,100.00%,$47.66,$23.71,2,1
B07C2P6CHX,B01JGPD466,Metallica Logo Blue T-Shirt (Adult Small),metallica003-S,91,2,0.10%,0.20%,105,2,0.09%,0.15%,100.00%,100.00%,2,0,2.20%,0.00%,$47.90,$0.00,2,0
B01KKO7ZLW,B01KKO82XW,STAR WARS Stormtrooper Top and Pants Costume Set (Women's Large),starwars164-L,30,0,0.03%,0.00%,34,0,0.03%,0.00%,100.00%,0.00%,2,1,6.67%,0.00%,$59.60,$29.65,2,1
B0CBSWQ4J8,B01LBRLBJE,Superhero Cosplay Halloween Costume Black Boots,100578BLACK-L,114,0,0.13%,0.00%,143,0,0.13%,0.00%,97.06%,0.00%,2,0,1.75%,0.00%,$153.90,$0.00,2,0
B0CBSWQ4J8,B01LBRLC98,Superhero Cosplay Halloween Costume Black Boots,100578BLACK-XL,53,1,0.06%,0.10%,57,1,0.05%,0.08%,90.20%,0.00%,2,1,3.77%,100.00%,$153.13,$76.18,2,1
B01LR5WV9Y,B01LR5WV9Y,Costume Agent Trump Business Man Wig,1138,21,1,0.02%,0.10%,23,1,0.02%,0.08%,100.00%,100.00%,2,0,9.52%,0.00%,$9.90,$0.00,2,0
B072K9Y1SC,B01LXLIG0A,"Pro Wrestling Costume Boots (X-Large, Yellow)",wrestlingboots-XLY,24,0,0.03%,0.00%,31,0,0.03%,0.00%,96.55%,0.00%,2,0,8.33%,0.00%,$119.98,$0.00,2,0
B072K9Y1SC,B01LY8W2U0,"Pro Wrestling Costume Boots (Small, Yellow)",wrestlingboots-SY,23,0,0.03%,0.00%,29,0,0.03%,0.00%,100.00%,0.00%,2,0,8.70%,0.00%,$119.98,$0.00,2,0
B01LZDDTNV,B01LZ1S426,Rowdy Piper T-shirt and Kilt Costume Set (Adult X-Large),hotrodcostumeset-XL,72,2,0.08%,0.20%,87,2,0.08%,0.15%,95.35%,100.00%,2,0,2.78%,0.00%,$59.90,$0.00,2,0
B072K9Y1SC,B01LZJT12S,"Pro Wrestling Costume Boots (X-Large, Black)",wrestlingboots-XLB,31,0,0.04%,0.00%,34,0,0.03%,0.00%,100.00%,0.00%,2,0,6.45%,0.00%,$119.98,$0.00,2,0
B07BVHH2NT,B01LZYQJ3M,SNL Garth Algar Wig Standard,wayneGARTHwig,70,0,0.08%,0.00%,82,0,0.07%,0.00%,68.29%,0.00%,2,0,2.86%,0.00%,$43.90,$0.00,2,0
B01LZDDTNV,B01M0CNUDH,Rowdy Piper T-shirt and Kilt Costume Set (Adult Medium),hotrodcostumeset-M,7,0,0.01%,0.00%,9,0,0.01%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,$59.90,$0.00,2,0
B072K9Y1SC,B01M0IXUKG,Pro Wrestling Costume Boots (Medium Red),wrestlingboots-Mred,49,0,0.06%,0.00%,55,0,0.05%,0.00%,84.31%,0.00%,2,0,4.08%,0.00%,$113.98,$0.00,2,0
B01M4F96XC,B01M4F96XC,MASH Cadet Hat Green,mashh002,16,1,0.02%,0.10%,18,1,0.02%,0.08%,94.44%,100.00%,2,0,12.50%,0.00%,$39.90,$0.00,2,0
B07CKR9PHS,B01MA1U5UW,Hulkamania Red T-Shirt (Youth Large),hulk001yred-L,9,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$39.90,$0.00,2,0
B07CKR9PHS,B01N51TMZL,Artbox Hulkamania Yellow T-Shirt (Youth Large),hulk001yl,10,0,0.01%,0.00%,11,0,0.01%,0.00%,90.91%,0.00%,2,0,20.00%,0.00%,$39.90,$0.00,2,0
B075Z4K1XJ,B075Z27KRR,Marvel Super Heroes All Over Sweetheart Dress (Adult Large) Multicoloured,A9249-MarvelDress-L,11,0,0.01%,0.00%,17,0,0.02%,0.00%,93.75%,0.00%,2,0,18.18%,0.00%,$97.90,$0.00,2,0
B075Z4K1XJ,B075Z7LHFM,Marvel Super Heroes All Over Sweetheart Dress (Adult Medium) Multicoloured,A9249-MarvelDress-M,16,0,0.02%,0.00%,22,0,0.02%,0.00%,81.82%,0.00%,2,0,12.50%,0.00%,$97.90,$0.00,2,0
B0767MLQ4Y,B0767MLQ4Y,Suicide Squad Cosplay Accessory Two Glove Set,EMSQ6009TV-HarleyQuinnGloveSET,39,0,0.04%,0.00%,49,0,0.04%,0.00%,97.96%,0.00%,2,0,5.13%,0.00%,$45.90,$0.00,2,0
B076JJDRSQ,B076HFKLDY,Briefly Stated National Lampoon's Christmas Vacation Clark's Dinosaur Pajama Set (Adult X-Large),NL029-ChristmasVacationPajamaSet-XL,82,1,0.09%,0.10%,113,1,0.10%,0.08%,96.43%,100.00%,2,0,2.44%,0.00%,$99.90,$0.00,2,0
B076HGNJX8,B076HFSX43,Briefly Stated A Christmas Story Bunny Union Suit Pajama Costume (Adult Large),CY034-ChristmasStoryUnionSuit-L,45,0,0.05%,0.00%,61,0,0.05%,0.00%,100.00%,0.00%,2,0,4.44%,0.00%,$127.90,$0.00,2,0
B076JJDRSQ,B076HG5JMT,Briefly Stated National Lampoon's Christmas Vacation Clark's Dinosaur Pajama Set (Adult Large),NL029-ChristmasVacationPajamaSet-L,29,0,0.03%,0.00%,36,0,0.03%,0.00%,97.06%,0.00%,2,0,6.90%,0.00%,$99.90,$0.00,2,0
B07CR6TL95,B0778VK42S,Costume Agent National Lampoons Christmas Vacation Glass Moose Mug (4 Pack),MooseMug001-4Pack,31,0,0.04%,0.00%,40,0,0.04%,0.00%,91.18%,0.00%,2,0,6.45%,0.00%,$139.98,$0.00,2,0
B07BB333B4,B07BB2TS4C,"Custom Tshirts Design Your Own Text or Image Adult Unisex T-Shirt (Medium, Royal Blue)",customshirtRoyalBlue-M,9,0,0.01%,0.00%,44,0,0.04%,0.00%,54.76%,0.00%,2,0,22.22%,0.00%,$43.90,$0.00,2,0
B07BRLMRFZ,B07BRLNGMB,"Costume Agent Hulkamania Logo Snapsuit Infant Baby Romper (18 months, Red)",hulk007N-18,14,0,0.02%,0.00%,21,0,0.02%,0.00%,95.00%,0.00%,2,0,14.29%,0.00%,$37.90,$0.00,2,0
B07BRLMRFZ,B07BS1YNFT,Costume Agent Hulkamania Logo Red Snapsuit Infant Onesie Baby Romper (24 Months),hulk007N-24,22,0,0.03%,0.00%,29,0,0.03%,0.00%,86.21%,0.00%,2,0,9.09%,0.00%,$37.90,$0.00,2,0
B07BS3Q947,B07BS2437X,WWE Hulk Hogan Hulkamania Adult T-Shirt (Adult Large) Yellow,hulk001N-L,19,1,0.02%,0.10%,21,1,0.02%,0.08%,95.24%,100.00%,2,0,10.53%,0.00%,$47.90,$0.00,2,0
B07BS3Q947,B07C9FSH9M,WWE Hulk Hogan Hulkamania Adult T-Shirt (Adult XXX-Large) Yellow,hulk001N-XXXL,14,0,0.02%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,2,0,14.29%,0.00%,$47.90,$0.00,2,0
B07YQBVBTD,B07D5G3R42,SNL Da Bears Chicago Adult Vest Sweater Navy,snlbearsVESTsweater-M,9,0,0.01%,0.00%,11,0,0.01%,0.00%,87.50%,0.00%,2,0,22.22%,0.00%,$119.98,$0.00,2,0
B07YQBVBTD,B07D5H3F2D,SNL Da Bears Chicago Adult Vest Sweater Navy,snlbearsVESTsweater-L,18,0,0.02%,0.00%,29,0,0.03%,0.00%,96.43%,0.00%,3,0,16.67%,0.00%,$179.97,$0.00,2,0
B07YQBVBTD,B07D5H96YC,SNL Da Bears Chicago Adult Vest Sweater Navy,snlbearsVESTsweater-XXL,12,0,0.01%,0.00%,14,0,0.01%,0.00%,84.62%,0.00%,2,0,16.67%,0.00%,$119.98,$0.00,2,0
B07FDPTFYP,B07FDPTFYP,Wayne Costume Accessory Black Deluxe Wig,WayneWig-1195,9,0,0.01%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$29.90,$0.00,2,0
B07FJQLY83,B07FJQLY83,Bucky Zombie Costume Accessory Green Deluxe Wig,BuckyZombieWig-1221,22,0,0.03%,0.00%,27,0,0.02%,0.00%,88.89%,0.00%,2,0,9.09%,0.00%,$39.90,$0.00,2,0
B07FVP4MNQ,B07FTZWR43,"Costume Agent Yellow and White Jessie Halloween Cowgirl Costume for Women’s - Long Sleeve Shirt with Top Down Buttons | Perfect for Halloween, Themed Parties, Cosplays Events & Movie Fans",CowgirlShirt-204051-XXL,6,0,0.01%,0.00%,6,0,0.01%,0.00%,100.00%,0.00%,2,0,33.33%,0.00%,$77.90,$0.00,2,0
B07TCNNZSK,B07FXW36F7,Toy Story Buzz Lightyear Costume Juniors T-Shirt (XX-Large) White,DSTS26LGS-BuzzLightyearJuniotsTshirt-XXL,18,0,0.02%,0.00%,26,0,0.02%,0.00%,45.83%,0.00%,2,0,11.11%,0.00%,$43.90,$0.00,2,0
B09JZSGM8C,B07G3GCRJ3,Costume Agent Dreadlocks Dreads Dreadlock Caveman Surfer DUDE RASTA WIG,BlondeDreadlocks-1229,72,5,0.08%,0.51%,82,7,0.07%,0.53%,96.34%,71.43%,2,0,2.78%,0.00%,$53.90,$0.00,2,0
B07GC722RG,B07GH3MDXD,"Get Ready to Dodge, Duck, Dip, Dive and Dodge with our Average Joes Costume! Officially Licesnsed (Personalized Medium)",customNameNum-dodgeball003-M,4,2,0.00%,0.20%,7,5,0.01%,0.38%,100.00%,100.00%,2,2,50.00%,100.00%,$118.78,$118.78,2,2
B08JZGFKGH,B07GJXTR45,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Michelangelo,XXL)",tmnt016-Mike-Mens-2XL,232,2,0.27%,0.20%,336,2,0.30%,0.15%,34.69%,0.00%,2,0,0.86%,0.00%,$39.90,$0.00,2,0
B08JZGFKGH,B07GJXVJX7,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Michelangelo,Medium)",tmnt016-Mike-Mens-M,465,5,0.54%,0.51%,599,7,0.53%,0.53%,20.50%,14.29%,2,0,0.43%,0.00%,$39.90,$0.00,2,0
B08JZGFKGH,B07GJYJCJZ,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Donatello,X-Large)",tmnt016-Don-Mens-XL,751,10,0.87%,1.02%,937,12,0.83%,0.91%,13.22%,0.00%,2,0,0.27%,0.00%,$39.90,$0.00,2,0
B08JZGFKGH,B07GJYV3CG,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Donatello,Small)",tmnt016-Don-Mens-S,433,7,0.50%,0.72%,559,7,0.50%,0.53%,0.94%,0.00%,2,0,0.46%,0.00%,$39.90,$0.00,2,0
B08JZGFKGH,B07GK1CZPS,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Leonardo,Medium)",tmnt016-Leo-Mens-M,632,4,0.73%,0.41%,890,7,0.79%,0.53%,10.47%,28.57%,2,0,0.32%,0.00%,$39.90,$0.00,2,0
B08JZGFKGH,B07GK26CJJ,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Michelangelo,XXXL)",tmnt016-Mike-Mens-3XL,182,3,0.21%,0.31%,240,3,0.21%,0.23%,13.78%,0.00%,2,0,1.10%,0.00%,$39.90,$0.00,2,0
B08JZGFKGH,B07GK9B91K,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Donatello,Medium)",tmnt016-Don-Mens-M,474,6,0.55%,0.61%,594,8,0.53%,0.61%,15.30%,25.00%,2,0,0.42%,0.00%,$39.90,$0.00,2,0
B07GSGSKPJ,B07GSDDPD4,Adult Halloween Christmas Santa Claus Costume Black Boots,SantaBoots-100580-M,22,3,0.03%,0.31%,25,4,0.02%,0.30%,73.91%,66.67%,2,1,9.09%,33.33%,$99.40,$49.45,2,1
B07GVNHQ3P,B07GVP16H5,Ghostbusters Adult Costume Zip up Jumpsuit with 4 Interchangeable Patches (Medium),Ghostbusters-GBXX1A-FBA-M,9,0,0.01%,0.00%,12,0,0.01%,0.00%,100.00%,0.00%,2,0,22.22%,0.00%,$115.90,$0.00,2,0
B07GX5GV3B,B07GX5B868,Star Wars Replica Han Solo Brown Jacket (Adult XXX-Large),HanSoloJacket-4045-XXXL,6,0,0.01%,0.00%,6,0,0.01%,0.00%,50.00%,0.00%,2,0,33.33%,0.00%,$99.98,$0.00,2,0
B07HHJ1RQR,B07HHKLSRN,Wu Tang Clan Logo Yellow and Black Lounge Pants (Adult XX-Large),WuTangLoungePants-LN0010-52-XXL,25,0,0.03%,0.00%,32,0,0.03%,0.00%,100.00%,0.00%,3,0,12.00%,0.00%,$74.85,$0.00,2,0
B07HHJ1RQR,B07HHKSQTT,Wu Tang Clan Logo Yellow and Black Lounge Pants (Adult Medium),WuTangLoungePants-LN0010-52-M,31,0,0.04%,0.00%,41,0,0.04%,0.00%,94.74%,0.00%,2,0,6.45%,0.00%,$49.90,$0.00,2,0
B07HQXH59Q,B07HQXM2ZV,Costume Agent Dodgeball Purple Cobras Halloween Costume For Men & Women - Jersey Top and Pants | Halloween Costume Set for Adults | Embrace the Spirit of the Dodgeball Movie,DodgeballCobrasCostumeSet-XXL,5,0,0.01%,0.00%,7,0,0.01%,0.00%,85.71%,0.00%,2,0,40.00%,0.00%,$111.90,$0.00,2,0
B07HQXH59Q,B07HQZMNT4,Costume Agent Dodgeball Purple Cobras Halloween Costume For Men & Women - Jersey Top and Pants | Halloween Costume Set for Adults | Embrace the Spirit of the Dodgeball Movie,DodgeballCobrasCostumeSet-XL,17,0,0.02%,0.00%,20,0,0.02%,0.00%,90.00%,0.00%,2,0,11.76%,0.00%,$111.90,$0.00,2,0
B07JBM7HRC,B07JCMQG1Z,Rick and Morty Spaceship Black Pajama Short and Top Set (Adult X-Large),RickMortyPajamaSet-JCITV-XL,74,0,0.09%,0.00%,98,0,0.09%,0.00%,100.00%,0.00%,2,0,2.70%,0.00%,$59.90,$0.00,2,0
B07JBM7HRC,B07JDFYVQY,Rick and Morty Spaceship Black Pajama Short and Top Set (Adult Large),RickMortyPajamaSet-JCITV-L,57,0,0.07%,0.00%,67,0,0.06%,0.00%,98.51%,0.00%,2,0,3.51%,0.00%,$59.90,$0.00,2,0
B07KQKS62D,B07NSDBN21,I Love Xmas HOHOHO Light Up (LED) and Bells on Sleeve Ugly Christmas Sweater White,ILoveXmasUCS-XL,62,0,0.07%,0.00%,72,0,0.06%,0.00%,94.12%,0.00%,2,0,3.23%,0.00%,$139.90,$0.00,2,0
B07R6XZRDX,B07RBC1GNK,Bravado Guns n' Roses Use Your Illusion Adult White T-Shirt,GunsnRoses-12162218-XL,7,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,2,0,28.57%,0.00%,$51.90,$0.00,2,0
