(Parent) ASIN,(Child) ASIN,Title,SKU,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer (Buy Box) Percentage,Featured Offer (Buy Box) Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B00ZIY0WGK,B00ZIY434C,Peanuts Charlie Brown Polo Button Up Costume T-Shirt (Adult XX-Large),peanuts044-XXL,28,0,0.01%,0.00%,32,0,0.01%,0.00%,90.32%,0.00%,1,0,3.57%,0.00%,$27.95,$0.00,1,0
B07BLV9J5R,B00ZS9RBC8,Police Box Tardis Blueprint White T-Shirt (Adult Large),drwho071-L,8,0,0.00%,0.00%,8,0,0.00%,0.00%,80.00%,0.00%,1,0,12.50%,0.00%,$12.95,$0.00,1,0
B07BSRMTMV,B012EEADH4,Napoleon Dynamite Rex Kwon Do Black Polo T-Shirt (Adult Small),nap027-S,36,0,0.01%,0.00%,39,0,0.01%,0.00%,89.19%,0.00%,1,0,2.78%,0.00%,$27.95,$0.00,1,0
B07BSRMTMV,B012EEAHZW,Napoleon Dynamite Rex Kwon Do Black Polo T-Shirt (Adult XXX-Large),nap027-XXXL,15,0,0.00%,0.00%,20,0,0.01%,0.00%,75.00%,0.00%,1,0,6.67%,0.00%,$27.95,$0.00,1,0
B07BVRDM88,B012H8AOB2,Rockford Peaches AAGPBL Baseball Girls Costume Dress (2T) Pink,leagueoftheirownGIRLS-FBA-2T,62,0,0.02%,0.00%,79,0,0.02%,0.00%,92.54%,0.00%,1,0,1.61%,0.00%,$37.95,$0.00,1,0
B07BVRDM88,B012H8AOB2,Rockford Peaches AAGPBL Baseball Girls Costume Dress (2T) Pink,leagueoftheirownGIRLS-2T,62,0,0.02%,0.00%,79,0,0.02%,0.00%,92.54%,0.00%,1,0,1.61%,0.00%,$35.95,$0.00,1,0
B07BVRDM88,B012H8AR0U,Rockford Peaches AAGPBL Baseball Girls Costume Dress (7/8),leagueoftheirownGIRLS-7/8,69,3,0.02%,0.09%,82,3,0.02%,0.07%,98.63%,100.00%,1,0,1.45%,0.00%,$35.95,$0.00,1,0
B012P85JFK,B012P860VC, ,starwars129-M,4,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$33.95,$0.00,1,0
B012TX8R2I,B012TX8R2I,Battlestar Galactica TV Series Razor Marines Chest Logo Patch,battlestarpatch,12,0,0.00%,0.00%,16,0,0.00%,0.00%,87.50%,0.00%,1,0,8.33%,0.00%,$9.95,$0.00,1,0
B07BMLDMJV,B013H5POBO,Men's Red Athletic Running Shorts (Large/X-Large),runningshorts001RED-L-XL,8,0,0.00%,0.00%,9,0,0.00%,0.00%,87.50%,0.00%,1,0,12.50%,0.00%,$12.95,$0.00,1,0
B07C92QPVC,B013TDGWW4,Friday Night Lights Panthers Cheer Uniform Sublimated White T-Shirt Tee (Juniors Medium),fridaynight009-M,3,0,0.00%,0.00%,3,0,0.00%,0.00%,66.67%,0.00%,1,0,33.33%,0.00%,$14.95,$0.00,1,0
B013RJ5K14,B0147ARPAG,Costume Agent Left Shark Adult Halloween Costume Perfect Mascot for Cosplay,sharkcostume-XXL,56,0,0.02%,0.00%,94,0,0.02%,0.00%,33.70%,0.00%,1,0,1.79%,0.00%,$69.95,$0.00,1,0
B0147FOJS2,B014GD687K,Oktoberfest Drindl Bavarian German Beer Girl Blue Maid Costume Dress (12),oktoberfestmaid001BLUE-12,1,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,100.00%,0.00%,$27.95,$0.00,1,0
B0147FOJS2,B014GD7DSI,"Oktoberfest Drindl Bavarian German Beer Girl Maid Costume Dress (4, Green)",oktoberfestmaid001GREEN-4,23,2,0.01%,0.06%,27,3,0.01%,0.07%,100.00%,100.00%,1,0,4.35%,0.00%,$27.95,$0.00,1,0
B014WQCDSY,B014VCJMLA,Oktoberfest German Bavarian Lederhosen Costume Pants (40),oktoberfestlederhosenPANTS-40,40,2,0.01%,0.06%,49,4,0.01%,0.09%,100.00%,100.00%,1,0,2.50%,0.00%,$59.99,$0.00,1,0
B014WQCDSY,B014VCJO9K,Oktoberfest German Bavarian Lederhosen Costume Shorts (32),oktoberfestlederhosenSHORTS-32,72,0,0.02%,0.00%,93,0,0.02%,0.00%,98.48%,0.00%,1,0,1.39%,0.00%,$59.99,$0.00,1,0
B014WQCDSY,B014VCJPVW,Oktoberfest German Bavarian Lederhosen Costume Pants (42),oktoberfestlederhosenPANTS-42,19,2,0.01%,0.06%,24,2,0.01%,0.05%,83.33%,0.00%,1,0,5.26%,0.00%,$59.99,$0.00,1,0
B014WQCDSY,B014VCJRM4,Oktoberfest German Bavarian Lederhosen Costume Shorts (34),oktoberfestlederhosenSHORTS-34,43,0,0.01%,0.00%,56,0,0.01%,0.00%,92.45%,0.00%,1,0,2.33%,0.00%,$59.99,$0.00,1,0
B014WQCDSY,B014VCJTO0,Oktoberfest German Bavarian Lederhosen Costume Shorts (42),oktoberfestlederhosenSHORTS-42,12,0,0.00%,0.00%,14,0,0.00%,0.00%,91.67%,0.00%,1,0,8.33%,0.00%,$59.99,$0.00,1,0
B014WQCDSY,B014VCJUSU,Oktoberfest German Bavarian Lederhosen Costume Shorts (38),oktoberfestlederhosenSHORTS-38,16,0,0.01%,0.00%,19,0,0.00%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,$59.99,$0.00,1,0
B014WQCDSY,B014VCJV66,Oktoberfest German Bavarian Lederhosen Costume Shorts (44),oktoberfestlederhosenSHORTS-44,18,0,0.01%,0.00%,29,0,0.01%,0.00%,92.59%,0.00%,1,0,5.56%,0.00%,$59.99,$0.00,1,0
B0153WI2W2,B0153WI2UE,Starsky and Hutch Paul Michael Glaser Costume Cardigan Sweater (Adult XXX-Large) Beige,starskyhutch001-XXXL,14,0,0.00%,0.00%,17,0,0.00%,0.00%,93.75%,0.00%,1,0,7.14%,0.00%,$62.95,$0.00,1,0
B0153WI2W2,B0153WI9TS,Starsky and Hutch Paul Michael Glaser Costume Cardigan Sweater (Adult Medium) Beige,starskyhutch001-M,31,1,0.01%,0.03%,41,2,0.01%,0.05%,97.30%,100.00%,1,0,3.23%,0.00%,$62.95,$0.00,1,0
B0153WI2W2,B0153WIBHS,Starsky and Hutch Paul Michael Glaser Costume Cardigan Sweater (Adult Small) Beige,starskyhutch001-S,8,2,0.00%,0.06%,9,2,0.00%,0.05%,87.50%,50.00%,1,0,12.50%,0.00%,$62.95,$0.00,1,0
B0153WI2W2,B0153WID1W,Starsky and Hutch Paul Michael Glaser Costume Cardigan Sweater (Adult Large) Beige,starskyhutch001-L,62,0,0.02%,0.00%,74,0,0.02%,0.00%,94.52%,0.00%,1,0,1.61%,0.00%,$62.95,$0.00,1,0
B0153WI2W2,B0153WIENY,Starsky and Hutch Paul Michael Glaser Costume Cardigan Sweater (Adult X-Large) Beige,starskyhutch001-XL,142,1,0.05%,0.03%,191,2,0.05%,0.05%,98.95%,100.00%,2,0,1.41%,0.00%,$125.90,$0.00,1,0
B015EI5HTG,B015EI5HTG,M&M M&M's Candy Silly Character Face Red T-Shirt Tee (Adult X-Small),mm001Nred-XS,151,4,0.05%,0.12%,212,4,0.05%,0.09%,99.53%,100.00%,1,0,0.66%,0.00%,$22.95,$0.00,1,0
B07BZHJN8L,B015EICWUI,M&M M&M's Candy Blue Silly Character Face Adult T-Shirt (X-Small),mm001Nblu-XS,38,1,0.01%,0.03%,42,1,0.01%,0.02%,100.00%,0.00%,1,0,2.63%,0.00%,$22.95,$0.00,1,0
B01N1KEOEC,B015GFJ4DC,"Step Brothers Men's Step Brothers Poster Graphic T-Shirt, Black, XX-Large",stepbros016-XXL,82,1,0.03%,0.03%,103,3,0.03%,0.07%,41.58%,0.00%,1,0,1.22%,0.00%,$21.95,$0.00,1,0
B07BN67R4V,B015JT8832,Step Brothers I Teabagged Your Drum Set Black T-Shirt (Adult Large),stepbros015-L,4,1,0.00%,0.03%,6,1,0.00%,0.02%,83.33%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B07BKVGG3M,B015JT8NQY,"National Lampoon Vacation Shitter's Full Ugly Christmas Sweater (Adult X-Large) Red, White",uglysweater44-XL,16,0,0.01%,0.00%,20,0,0.01%,0.00%,95.00%,0.00%,1,0,6.25%,0.00%,$49.99,$0.00,1,0
B0B57GXNFF,B015QK0C2Y,TV Store Sheriff Woody Adult Halloween Costume Cowboy Vest,toystorywoodyvest-FBA-S-M,15,2,0.00%,0.06%,20,2,0.01%,0.05%,100.00%,100.00%,1,0,6.67%,0.00%,$42.95,$0.00,1,0
B0B57GXNFF,B015QK0EDG,TV Store Sheriff Woody Adult Halloween Costume Cowboy Vest,toystorywoodyvest-XL-XXL,17,0,0.01%,0.00%,32,0,0.01%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,$39.95,$0.00,1,0
B0B57GXNFF,B015QK0JSQ,TV Store Sheriff Woody Adult Halloween Costume Cowboy Vest,toystorywoodyvest-M-L,26,0,0.01%,0.00%,32,0,0.01%,0.00%,100.00%,0.00%,1,0,3.85%,0.00%,$39.95,$0.00,1,0
B07C4NS96P,B015QLH6QS,Power Rangers Black Hooded Costume Sweatshirt (Adult XXX-Large),powerrangerssweatshirtBlack-XXXL,34,0,0.01%,0.00%,36,0,0.01%,0.00%,100.00%,0.00%,1,0,2.94%,0.00%,$53.95,$0.00,1,0
B015TM9RUW,B015TM9RUW,My Little Pony Group Sleigh Ride Snowflakes Royal Blue Sweatshirt (Adult Small),mypony091-S,23,0,0.01%,0.00%,26,0,0.01%,0.00%,100.00%,0.00%,1,0,4.35%,0.00%,$12.95,$0.00,1,0
B08LP12W6K,B015WWTH2W,Wayne's World Costume Set - Waynes Hat and Aerosmith Aero Force T-Shirt 90s Retro for Halloween White,waynesworldcostumeset002-FBA-S,25,0,0.01%,0.00%,30,0,0.01%,0.00%,88.89%,0.00%,2,0,8.00%,0.00%,$81.90,$0.00,1,0
B01NCQIJBV,B0163JN4ZE,Donald Trump Adult Costume Wig and Hat (White),donaldtrumpwigandhat-white,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,1,0,14.29%,0.00%,$14.95,$0.00,1,0
B016J36LUY,B016J36XRU,Dr. Seuss Grinch As Santa Next to Tree Long Sleeve Off-White Ugly Christmas Sweater (Adult Medium),DS197-UglySweater-M,37,0,0.01%,0.00%,45,0,0.01%,0.00%,100.00%,0.00%,1,0,2.70%,0.00%,$54.99,$0.00,1,0
B016N7AOGS,B016N7AOGS,Star Wars Stormtrooper Armor Print Adult White Boxer Shorts (Large),starwars145-L,33,0,0.01%,0.00%,38,0,0.01%,0.00%,92.11%,0.00%,1,0,3.03%,0.00%,$9.95,$0.00,1,0
B0170TBOOY,B0170TBOM6,Teenage Mutant Ninja Turtles Pizza Adult Green One Piece Pajama Onesie Jumpsuit (Adult Small),NK0165-HoodedOPPjs-S,21,0,0.01%,0.00%,24,0,0.01%,0.00%,100.00%,0.00%,1,0,4.76%,0.00%,$39.95,$0.00,1,0
B0170TBOOY,B0170TBPUM,Teenage Mutant Ninja Turtles Pizza Adult Green One Piece Pajama Onesie Jumpsuit (Adult XX-Large),NK0165-HoodedOPPjs-XXL,20,0,0.01%,0.00%,28,0,0.01%,0.00%,96.43%,0.00%,1,0,5.00%,0.00%,$39.95,$0.00,1,0
B017OEF2VG,B017OEFCK2,"A Christmas Story Fragile Leg Lamp Light Up Green Ugly Christmas Sweater, Long Sleeve (Adult Large)",uglysweater52-L,43,1,0.01%,0.03%,48,1,0.01%,0.02%,100.00%,100.00%,1,0,2.33%,0.00%,$67.99,$0.00,1,0
B017OEFFZY,B017OEFFZY,A Christmas Story Fragile Leg Lamp Light Up Green Ugly Christmas Sweater (Adult Small),uglysweater52-FBA-S,15,0,0.00%,0.00%,17,0,0.00%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$68.99,$0.00,1,0
B017OEF20C,B017OEG5EY,Let's Get Baked Happy Gingerbread Adult Green Ugly Christmas Sweater,uglysweater55-XXL,4,0,0.00%,0.00%,4,0,0.00%,0.00%,66.67%,0.00%,1,0,25.00%,0.00%,$49.95,$0.00,1,0
B017OEF20C,B017OEG8LE,Let's Get Baked Happy Gingerbread Adult Green Ugly Christmas Sweater,uglysweater55-S,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,$49.95,$0.00,1,0
B017OEF20C,B017OEGA26,Let's Get Baked Happy Gingerbread Adult Green Ugly Christmas Sweater,uglysweater55-XL,4,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$49.95,$0.00,1,0
B017OEF20C,B017OEGBIO,Let's Get Baked Happy Gingerbread Adult Green Ugly Christmas Sweater,uglysweater55-L,29,0,0.01%,0.00%,33,0,0.01%,0.00%,100.00%,0.00%,2,0,6.90%,0.00%,$99.90,$0.00,1,0
B017OEF20C,B017OEGDC8,Let's Get Baked Happy Gingerbread Adult Green Ugly Christmas Sweater,uglysweater55-M,1,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0.00%,$49.95,$0.00,1,0
B017OEFAOU,B017OEGQF2,Red Hot Chili Peppers Logo White Ugly Christmas Sweater (Adult 3X-Large),uglysweater57-3XL,14,0,0.00%,0.00%,14,0,0.00%,0.00%,85.71%,0.00%,1,0,7.14%,0.00%,$49.95,$0.00,1,0
B017OEFAOU,B017OEGYI6,Red Hot Chili Peppers Logo White Ugly Christmas Sweater (Adult Medium),uglysweater57-M,26,0,0.01%,0.00%,31,0,0.01%,0.00%,80.65%,0.00%,1,0,3.85%,0.00%,$49.95,$0.00,1,0
B017Y62KMI,B017Y62PUK,"Griswold Family Christmas Light Up House Dark Navy Ugly Sweater,Long Sleeve (Adult Large)",uglysweater66-L,8,0,0.00%,0.00%,16,0,0.00%,0.00%,100.00%,0.00%,1,0,12.50%,0.00%,$49.95,$0.00,1,0
B07C9RLCDL,B018F4LOJS,DC Comics The Flash Hooded One Piece Pajama (Adult Small),flashpajama001-S,84,0,0.03%,0.00%,99,0,0.03%,0.00%,96.84%,0.00%,1,0,1.19%,0.00%,$59.99,$0.00,1,0
B018T9SRQ2,B018RHDCAW,Navy 3D Reindeer Moose Ugly Christmas Sweater (Adult Large),ucs3d002-L,45,2,0.01%,0.06%,48,2,0.01%,0.05%,97.92%,100.00%,1,0,2.22%,0.00%,$67.95,$0.00,1,0
B018T9SSNE,B018T9SQYU,Shopkins I Am Cupcake Chic Girls Hot Pink T-Shirt (Youth X-Small),shopkins002-XS,43,0,0.01%,0.00%,54,0,0.01%,0.00%,98.15%,0.00%,1,0,2.33%,0.00%,$14.95,$0.00,1,0
B07BT15HGJ,B01B5I06KE,"Costume Agent The Hangover Alan Costume - 6 Pcs The Hangover Costume with T-Shirt, Glasses, Baby Carrier, Wig, Beard and Mustache for Men Halloween Costume & Themed Birthday Party (Adult 3X-Large)",alanbabycarriercostumeDELUXE-3XL,68,1,0.02%,0.03%,83,1,0.02%,0.02%,93.83%,0.00%,1,0,1.47%,0.00%,$68.95,$0.00,1,0
B07BLJD6FC,B01B6MQN5Q,Hulkamania World Champ Costume Yellow Snapsuit Infant Onesie Baby Romper (24 Months),hulk006-24,33,0,0.01%,0.00%,37,0,0.01%,0.00%,97.30%,0.00%,1,0,3.03%,0.00%,$19.95,$0.00,1,0
B00DNGZ96S,B01BH9VQXM,Teenage Mutant Ninja Turtles TMNT Leonardo Costume Green T-Shirt with Orange Eye Mask (Adult 4X),tmnt045Leo-4X,14,0,0.00%,0.00%,15,0,0.00%,0.00%,92.86%,0.00%,1,0,7.14%,0.00%,$21.95,$0.00,1,0
B08HKD31CC,B01CTCLFW8,STAR WARS Return of The Jedi Last Battle Yoda Black Adult T-Shirt Tee (XXXX-Large),starwars017-4XL,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$22.95,$0.00,1,0
B07BT9Q5M8,B01EGPOYOC,Eastbound & Down Powers 55 Green and White T-Shirt (Adult Large),eastbound020-L,5,0,0.00%,0.00%,8,0,0.00%,0.00%,87.50%,0.00%,1,0,20.00%,0.00%,$19.95,$0.00,1,0
B01FECW0DI,B01FECW09M,STAR WARS The Force Awakens Poster Black T-Shirt (Adult Large),starwars160-L,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$10.00,$0.00,1,0
B01GQSWHEG,B01GQSWHEG,Girls Clip On Led Purple Flash Party Hair Braid Accessory,flashbraid-purple,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,1,0,0.00%,0.00%,$2.95,$0.00,1,0
B07JGRGYYV,B01I1E7AQI,Kids PJ Masks Gekko Mask - ST,18682-gekkomaskkids,80,2,0.03%,0.06%,86,2,0.02%,0.05%,58.14%,100.00%,1,0,1.25%,0.00%,$11.95,$0.00,1,0
B01J6J5AIM,B01IW4TM54,STAR WARS Galaxy Reversible Hooded Poncho Cape (Adult Large) Black,starwars162-L,17,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,1,0,5.88%,0.00%,$34.95,$0.00,1,0
B01J6J58SO,B01J6J5KJQ,M&M's Chocolate Candy Character Face Orange T-Shirt (Juniors Small),mm003JRSorange-S,135,1,0.04%,0.03%,161,1,0.04%,0.02%,98.70%,0.00%,5,0,3.70%,0.00%,$119.75,$0.00,1,0
B01J6J58SO,B01J6J5MVC,M&M's Chocolate Candy Character Face Red T-Shirt (Juniors Medium),mm003JRSred-M,25,2,0.01%,0.06%,26,2,0.01%,0.05%,100.00%,100.00%,1,0,4.00%,0.00%,$23.95,$0.00,1,0
B01J6J58SO,B01J6J5NLQ,M&M's Chocolate Candy Character Face Blue T-Shirt,mm003JRSblue-S,156,5,0.05%,0.15%,185,5,0.05%,0.12%,99.08%,100.00%,1,0,0.64%,0.00%,$23.95,$0.00,1,0
B01JJZGLG8,B01JJZGLG8,Suicide Squad Joker Tatted Snapback Hat Black,suicidesquadjokerhatEMSQ2005,63,2,0.02%,0.06%,78,4,0.02%,0.09%,94.87%,100.00%,1,0,1.59%,0.00%,$18.95,$0.00,1,0
B01JTHAV2G,B01JQ2J3BO,1973 Tour Women's Burnout Cream Tank (Medium),pinkfloyd005-M,3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,1,0,33.33%,0.00%,$17.95,$0.00,1,0
B01JSH2IZA,B01JSFMY0G,Suicide Squad Harley Quinn Bravo Detainee 3 Piece Womans Costume Set (Small) Orange/Gray,suicidesquad005womens-S,43,0,0.01%,0.00%,54,0,0.01%,0.00%,95.92%,0.00%,1,0,2.33%,0.00%,$64.95,$0.00,1,0
B07BNVPY2K,B01JSFN70C,DC Comics Suicide Squad Harley Quinn DELUXE Sequins Panty (2X) Red/Blue,suicidesquad004-2X,309,1,0.10%,0.03%,413,2,0.11%,0.05%,98.50%,100.00%,1,0,0.32%,0.00%,$27.95,$0.00,1,0
B01JSH2E7C,B01JSFN7B6,Suicide Squad Harley Quinn Bravo Detainee Burn After Use Womans Costume Tank (Small) Light Heather Gray,suicidesquad006-S,40,0,0.01%,0.00%,58,0,0.01%,0.00%,92.73%,0.00%,1,0,2.50%,0.00%,$17.95,$0.00,1,0
B01JSFNABS,B01JSFNABS,Suicide Squad Harley Quinn Bravo Detainee Burn After Use Womans Costume Tank (Medium) Light Heather Gray,suicidesquad006-M,50,3,0.02%,0.09%,62,3,0.02%,0.07%,98.39%,66.67%,1,0,2.00%,0.00%,$17.95,$0.00,1,0
B01JSH28QY,B01JSFNIUQ,Suicide Squad Site Bravo Detainee 2 Piece Mens Costume Set (Large) Orange,suicidesquad005mens-L,17,1,0.01%,0.03%,21,1,0.01%,0.02%,95.24%,100.00%,1,0,5.88%,0.00%,$45.95,$0.00,1,0
B07BJ3598R,B01JSI13AA,Beavis Costume Set (Adult XX-Large),beaviscostume-XXL,2,1,0.00%,0.03%,2,1,0.00%,0.02%,100.00%,100.00%,1,0,50.00%,0.00%,$25.95,$0.00,1,0
B07BJ3598R,B01JSI198Q,Beavis Costume Set (Adult X-Large),beaviscostume-XL,6,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$25.95,$0.00,1,0
B01KKO7ZLW,B01KKO828M,STAR WARS Stormtrooper Top and Pants Costume Set (Women's Small),starwars164-S,36,3,0.01%,0.09%,42,3,0.01%,0.07%,100.00%,33.33%,1,1,2.78%,33.33%,$29.65,$29.65,1,1
B01KKO7ZLW,B01KKO86WE,STAR WARS Stormtrooper Top and Pants Costume Set (Women's X-Large),starwars164-XL,20,0,0.01%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,1,0,5.00%,0.00%,$29.95,$0.00,1,0
B01KM9948M,B01KM9948M,amscan Mad Hatter Boyshorts Multicolor,846473-MadhatterBoyshorts,18,1,0.01%,0.03%,23,1,0.01%,0.02%,73.91%,100.00%,1,0,5.56%,0.00%,$5.24,$0.00,1,0
B01KP1L7IW,B01KP1LBCE,Ghostbusters Venkman Costume Jumpsuit (Small) Khaki,ghost023-S,5,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,20.00%,0.00%,$52.99,$0.00,1,0
B01KP1L7IW,B01KP1LNNQ,Ghostbusters Venkman Costume Jumpsuit (2X) Khaki,ghost023-2X,12,0,0.00%,0.00%,15,0,0.00%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,$52.99,$0.00,1,0
B09H4NGVFT,B01KVP6XAO,"PJ Masks Boys' Toddler Gekko and Catboy Hoodie, Green Long Sleeve, 2T",pjmasksgekko-2T,325,1,0.11%,0.03%,365,1,0.09%,0.02%,23.31%,0.00%,1,0,0.31%,0.00%,$19.95,$0.00,1,0
B01LBRL7XY,B01LBRLC98,Superhero Cosplay Halloween Costume Black Boots,100578BLACK-XL,6,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,1,0,16.67%,0.00%,$75.95,$0.00,1,0
B01LX25DNZ,B01LWQI6TF,Sparkly Sequin Mermaid Gold Corset (Small),20355-GLD-S,11,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,9.09%,0.00%,$19.95,$0.00,1,0
B001ULD8I4,B01LX8SPTU,Sanford and Son You Big Dummy T-Shirt (Adult 5X-Large) Navy,sanford034-5X,25,1,0.01%,0.03%,30,1,0.01%,0.02%,100.00%,0.00%,1,0,4.00%,0.00%,$21.95,$0.00,1,0
B01M0NZKPF,B01LXDYA2K,Deluxe Muscle Suit Costume (L) Beige,220654-L,71,0,0.02%,0.00%,82,0,0.02%,0.00%,85.71%,0.00%,1,0,1.41%,0.00%,$82.95,$0.00,1,0
B01LXMOIJ0,B01LXMOQE8,"Disney PJ Masks Toddler Gekko Catboy 2 Cotton Sleepwear Set (2T) Green, Blue",pjmasks002-2T,207,1,0.07%,0.03%,244,1,0.06%,0.02%,97.54%,100.00%,1,0,0.48%,0.00%,$24.95,$0.00,1,0
B01LZO1OH4,B01LXPQ6KA,Steven Universe Cookie Cat Space Leggings (XX-Large),cookiecat001-2X,6,0,0.00%,0.00%,9,0,0.00%,0.00%,88.89%,0.00%,1,0,16.67%,0.00%,$27.95,$0.00,1,0
B072K9Y1SC,B01LYWBDS3,"Pro Wrestling Costume Boots (X-Large, White)",wrestlingboots-XLW,52,0,0.02%,0.00%,59,0,0.02%,0.00%,90.91%,0.00%,1,0,1.92%,0.00%,$59.99,$0.00,1,0
B01M0NZKPF,B01LZ0I4ER,Deluxe Muscle Suit Costume (XXLT) Beige,220654-XXLT,130,0,0.04%,0.00%,161,0,0.04%,0.00%,94.87%,0.00%,1,0,0.77%,0.00%,$82.95,$0.00,1,0
B01LZC6H2T,B01LZ0JRUV,Briefly Stated Deadpool Adult Union Suit with Hood (Adult Medium),deadpool011-M,134,0,0.04%,0.00%,168,0,0.04%,0.00%,99.40%,0.00%,1,0,0.75%,0.00%,$39.99,$0.00,1,0
B01LZTGRIL,B01LZ5WUN5,Batman VS Superman Wonder Woman Cosplay Costume (Womens Large),bvswwcostume-L,238,3,0.08%,0.09%,330,5,0.08%,0.12%,95.45%,100.00%,1,0,0.42%,0.00%,$64.95,$0.00,1,0
B01LX25DNZ,B01LZZPO5L,Sparkly Sequin Mermaid Black Corset (Large),20352-BLK-L,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,1,0,25.00%,0.00%,$19.95,$0.00,1,0
B01LZTF3AW,B01M0GS9DE,Star Wars at-at Reindeer Ugly Christmas Sweater (Adult X-Large),starwars168-XL,37,1,0.01%,0.03%,40,1,0.01%,0.02%,95.00%,100.00%,1,0,2.70%,0.00%,$49.95,$0.00,1,0
B01M01070X,B01M0O4VIL,Underboss Star Trek Galaxy Leggings (X-Large),startrek037-XL,9,0,0.00%,0.00%,15,0,0.00%,0.00%,60.00%,0.00%,1,0,11.11%,0.00%,$14.95,$0.00,1,0
B01LZO1OH2,B01M0YKLGB,Underboss Joker Haha Leggings (X-Large),jokerleggings-XL,2,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,1,0,50.00%,0.00%,$23.95,$0.00,1,0
B072K9Y1SC,B01M1I2KLJ,"Pro Wrestling Costume Boots (Small, Blue)",wrestlingboots-SBlu,15,0,0.00%,0.00%,21,0,0.01%,0.00%,66.67%,0.00%,1,0,6.67%,0.00%,$56.99,$0.00,1,0
B01M2XEVN8,B01M2XEVN8,Hulkamania Hulk Hogan Logo Red Snapsuit Infant Onesie Baby Romper (12 Months),hulk007-12,16,0,0.01%,0.00%,16,0,0.00%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,$18.95,$0.00,1,0
B01N25E2WB,B01MR929TS,MASH 4077th Circle Army Green T-Shirt (Adult X-Large),mash009-XL,36,0,0.01%,0.00%,40,0,0.01%,0.00%,84.62%,0.00%,2,0,5.56%,0.00%,$39.90,$0.00,1,0
B01N2OSXRM,B01N0LQTSN,Wu-Tang Clan Logo Ugly Christmas Sweater (Large) Black,uglywutang-L,43,1,0.01%,0.03%,49,1,0.01%,0.02%,93.75%,100.00%,1,0,2.33%,0.00%,$54.99,$0.00,1,0
B01N2OSXRM,B01N2OSVSC,Wu-Tang Clan Logo Ugly Christmas Sweater (Medium) Black,uglywutang-M,11,0,0.00%,0.00%,11,0,0.00%,0.00%,81.82%,0.00%,1,0,9.09%,0.00%,$54.99,$0.00,1,0
B01N5A8XWZ,B01N48SNQA,Trump It's Gunna Be Yuge Ugly Christmas Sweater (X-Large) Navy,trumpyuge-XL,9,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,1,0,11.11%,0.00%,$44.99,$0.00,1,0
B01N25E2WB,B01N4R29S0,MASH 4077th Circle Army Green T-Shirt (Adult XXX-Large),mash009-XXXL,24,0,0.01%,0.00%,25,0,0.01%,0.00%,91.67%,0.00%,1,0,4.17%,0.00%,$19.95,$0.00,1,0
B07CN77BHQ,B01NAYPMCN,Seinfeld #1 Dad Light Blue Mens T-Shirt (Adult Small),sein034-S,15,0,0.00%,0.00%,19,0,0.00%,0.00%,100.00%,0.00%,1,0,6.67%,0.00%,$17.95,$0.00,1,0
B0969J48HB,B06ZY7BRMX,Coca-Cola Coke Red Tunic Tank Dress (XX-Large),coketankdress-2X,93,1,0.03%,0.03%,128,2,0.03%,0.05%,100.00%,100.00%,1,0,1.08%,0.00%,$35.95,$0.00,1,0
